時間,首次離線時間,IP 位址,設備 ID,設備類型,位置,離線時長(秒)
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.78,2400-38,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:27,172.21.44.117,3454-C01,EQP,K11-5F 區網(44),2199
2026-06-17 16:54:06,2026-06-17 16:17:27,172.21.44.111,3450-C02,EQP,K11-5F 區網(44),2199
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.28,Aug-00,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:27,172.21.44.78,3410-411/412,EQP,K11-5F 區網(44),2199
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.56,2400-16,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.29,Sep-00,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.30,Oct-00,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.42,2400-45,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.47,2400-47,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.51,Nov-00,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.52,Dec-00,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.54,2400-14,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:16,172.22.30.61,3400-D06A,EQP,K21-5F 區網(30),2210
2026-06-17 16:54:06,2026-06-17 16:17:30,172.21.60.21,Jan-00,EQP,K11-7F 區網(60),2196
2026-06-17 16:54:06,2026-06-17 16:17:27,172.21.44.153,3418-K03,EQP,K11-5F 區網(44),2199
2026-06-17 16:54:06,2026-06-17 16:17:27,172.21.44.135,FE99-M505,EQP,K11-5F 區網(44),2199
2026-06-17 16:54:06,2026-06-17 16:17:27,172.21.44.134,FE99-M504,EQP,K11-5F 區網(44),2199
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.170,3413-K10,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.171,3413-K11,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.203,3413-K03,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.204,3413-K04,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.205,3413-K05,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.211,3613-K01,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.212,3613-K01,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.216,3613-K02,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.217,3613-K02,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:27,172.21.44.49,3410-431/432,EQP,K11-5F 區網(44),2199
2026-06-17 16:54:06,2026-06-17 16:17:27,172.21.44.50,3410-431/432,EQP,K11-5F 區網(44),2199
2026-06-17 16:54:06,2026-06-17 16:17:27,172.21.44.77,3410-411/412,EQP,K11-5F 區網(44),2199
2026-06-17 16:54:06,2026-06-17 16:17:03,172.21.37.64,3190-F04,EQP,K11-4F 區網(37),2223
2026-06-17 16:54:06,2026-06-17 16:17:03,172.21.37.61,3190-F04,EQP,K11-4F 區網(37),2223
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.150,Oct-95,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.106,Feb-95,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.111,Mar-95,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.112,Mar-95,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.113,Mar-95,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.114,Mar-95,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.191,2195-19,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.194,2195-19,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.195,2195-19,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.105,3400_6區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.96,3390_上貨區_1,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.97,3390_上貨區_2,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.98,3390_上貨區_3,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.100,3400_1區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.101,3400_2區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.102,3400_3區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.103,3400_4區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.104,3400_5區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.106,3400_7區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.213,Wafer量測,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.107,3400_8區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.108,3400_9區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.112,3400_13區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.51,2770-K01/K02,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:18,172.21.43.110,3400_11區,EQP,K11-5F 區網(43),2208
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.41,3413-K11,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:24,172.25.50.155,5146-K05/K06,EQP,K18-10F 區網(50),2202
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.110,Feb-95,EQP,K11-7F 區網(59),2210
2026-06-17 16:54:06,2026-06-17 16:17:16,172.21.59.105,Jan-95,EQP,K11-7F 區網(59),2210
