Id,時間,IP,設備類型,舊狀態,新狀態,Machine_ID,Device_Name,棟別,樓層
16395,2026-06-13 15:48:44,172.22.89.243,Switch,alive,dead,,,K22,5F
16396,2026-06-13 15:49:13,172.22.179.52,EAP,alive,dead,2900SAA廠商PC,自動搬運 (第一組IP),K25,8F
16397,2026-06-13 15:49:13,172.22.179.249,Switch,dead,alive,,,K25,8F
16398,2026-06-13 15:49:26,172.22.180.32,EAP,alive,dead,,,K25,9F
16399,2026-06-13 15:49:26,172.22.180.251,Switch,alive,dead,,,K25,9F
16400,2026-06-13 15:49:36,172.21.77.27,EAP,dead,alive,4800-818,EQP,K11,9F
16401,2026-06-13 15:49:46,172.21.78.234,Switch,alive,dead,,,K11,9F
16402,2026-06-13 15:49:59,172.22.67.253,Switch,dead,alive,,,K21,9F
16403,2026-06-13 16:01:21,172.25.45.17,EAP,dead,alive,,,K18,9F
16404,2026-06-13 16:01:27,172.22.27.39,EAP,dead,alive,,,K21,5F
16405,2026-06-13 16:02:04,172.21.37.231,Switch,alive,dead,,,K11,4F
16406,2026-06-13 16:02:59,172.25.53.8,EAP,dead,alive,,,K18,11F
16407,2026-06-13 16:03:29,172.21.46.27,EAP,dead,alive,2880_Server,Server,K11,5F
16408,2026-06-13 16:04:07,172.22.64.28,EAP,dead,alive,,,K21,9F
16409,2026-06-13 16:04:13,172.22.179.249,Switch,alive,dead,,,K25,8F
16410,2026-06-13 16:04:36,172.21.77.27,EAP,alive,dead,4800-818,EQP,K11,9F
16411,2026-06-13 16:04:46,172.21.78.234,Switch,dead,alive,,,K11,9F
16412,2026-06-13 16:04:47,172.22.182.39,EAP,dead,alive,,,K25,9F
16413,2026-06-13 16:04:56,172.22.67.253,Switch,alive,dead,,,K21,9F
16414,2026-06-13 16:16:20,172.25.45.17,EAP,alive,dead,,,K18,9F
16415,2026-06-13 16:16:21,172.21.35.26,EAP,dead,alive,2900-F11_EAP,,K11,4F
16416,2026-06-13 16:16:27,172.22.27.39,EAP,alive,dead,,,K21,5F
16417,2026-06-13 16:17:00,172.21.37.231,Switch,dead,alive,,,K11,4F
16418,2026-06-13 16:17:16,172.22.30.31,EAP,dead,alive,,,K21,5F
16419,2026-06-13 16:17:58,172.25.53.8,EAP,alive,dead,,,K18,11F
16420,2026-06-13 16:18:28,172.21.46.27,EAP,alive,dead,2880_Server,Server,K11,5F
16421,2026-06-13 16:18:45,172.21.51.47,EAP,dead,alive,,,K11,6F
16422,2026-06-13 16:19:01,172.22.90.238,Switch,alive,dead,,,K22,5F
16423,2026-06-13 16:19:07,172.22.64.28,EAP,alive,dead,,,K21,9F
16424,2026-06-13 16:19:47,172.22.182.39,EAP,alive,dead,,,K25,9F
16425,2026-06-13 16:30:16,172.25.35.4,EAP,dead,alive,,,K18,8F
16426,2026-06-13 16:31:21,172.21.35.26,EAP,alive,dead,2900-F11_EAP,,K11,4F
16427,2026-06-13 16:32:00,172.21.37.233,Switch,alive,dead,,,K11,4F
16428,2026-06-13 16:32:04,172.25.48.14,EAP,dead,alive,,,K18,10F
16429,2026-06-13 16:32:16,172.22.30.31,EAP,alive,dead,,,K21,5F
16430,2026-06-13 16:33:14,172.22.62.232,Switch,alive,dead,,,K21,8F
16431,2026-06-13 16:33:14,172.22.62.233,Switch,alive,dead,,,K21,8F
16432,2026-06-13 16:33:14,172.22.62.239,Switch,alive,dead,,,K21,8F
16433,2026-06-13 16:33:14,172.22.62.242,Switch,alive,dead,,,K21,8F
16434,2026-06-13 16:33:26,172.22.177.241,Switch,dead,alive,,,K25,8F
16435,2026-06-13 16:33:45,172.21.51.47,EAP,alive,dead,,,K11,6F
16436,2026-06-13 16:33:57,172.21.70.7,EAP,dead,alive,,,K11,8F
16437,2026-06-13 16:34:02,172.22.90.238,Switch,dead,alive,,,K22,5F
16438,2026-06-13 16:34:39,172.22.66.249,Switch,dead,alive,,,K21,9F
16439,2026-06-13 16:34:47,172.22.182.247,Switch,dead,alive,,,K25,9F
16440,2026-06-13 16:45:16,172.25.35.4,EAP,alive,dead,,,K18,8F
16441,2026-06-13 16:46:43,172.22.28.232,Switch,alive,dead,,,K21,5F
16442,2026-06-13 16:46:43,172.22.28.235,Switch,alive,dead,,,K21,5F
16443,2026-06-13 16:47:02,172.21.37.233,Switch,dead,alive,,,K11,4F
16444,2026-06-13 16:47:04,172.25.48.14,EAP,alive,dead,,,K18,10F
16445,2026-06-13 16:47:24,172.25.50.12,EAP,dead,alive,,,K18,10F
16446,2026-06-13 16:48:00,172.21.45.10,EAP,dead,alive,,,K11,5F
16447,2026-06-13 16:48:14,172.22.62.232,Switch,dead,alive,,,K21,8F
16448,2026-06-13 16:48:14,172.22.62.233,Switch,dead,alive,,,K21,8F
16449,2026-06-13 16:48:14,172.22.62.239,Switch,dead,alive,,,K21,8F
16450,2026-06-13 16:48:14,172.22.62.242,Switch,dead,alive,,,K21,8F
16451,2026-06-13 16:48:26,172.22.177.241,Switch,alive,dead,,,K25,8F
16452,2026-06-13 16:48:36,172.21.69.34,EAP,dead,alive,3800-T31_AOI,AOI,K11,8F
16453,2026-06-13 16:48:47,172.21.51.237,Switch,dead,alive,,,K11,6F
16454,2026-06-13 16:48:57,172.21.70.7,EAP,alive,dead,,,K11,8F
16455,2026-06-13 16:48:57,172.21.70.237,Switch,alive,dead,,,K11,8F
16456,2026-06-13 16:49:26,172.21.54.9,EAP,dead,alive,,,K11,6F
16457,2026-06-13 16:49:26,172.21.54.34,EAP,dead,alive,,,K11,6F
16458,2026-06-13 16:49:39,172.22.66.249,Switch,alive,dead,,,K21,9F
16459,2026-06-13 16:49:47,172.22.182.247,Switch,alive,dead,,,K25,9F
16460,2026-06-13 17:00:14,172.21.27.232,Switch,alive,dead,,,K11,3F
16461,2026-06-13 17:01:43,172.22.28.232,Switch,dead,alive,,,K21,5F
16462,2026-06-13 17:01:43,172.22.28.235,Switch,dead,alive,,,K21,5F
16463,2026-06-13 17:02:24,172.25.50.12,EAP,alive,dead,,,K18,10F
16464,2026-06-13 17:02:34,172.22.60.252,Switch,dead,alive,,,K21,8F
16465,2026-06-13 17:02:49,172.21.61.32,EAP,alive,dead,4800-820,20240527-820,K11,7F
16466,2026-06-13 17:03:00,172.21.45.10,EAP,alive,dead,,,K11,5F
16467,2026-06-13 17:03:38,172.21.69.34,EAP,alive,dead,3800-T31_AOI,AOI,K11,8F
16468,2026-06-13 17:03:47,172.21.51.237,Switch,alive,dead,,,K11,6F
16469,2026-06-13 17:04:00,172.21.70.237,Switch,dead,alive,,,K11,8F
16470,2026-06-13 17:04:14,172.22.91.31,EAP,dead,alive,FE09-C51,EQP,K22,5F
16471,2026-06-13 17:04:26,172.21.54.9,EAP,alive,dead,,,K11,6F
16472,2026-06-13 17:04:26,172.21.54.34,EAP,alive,dead,,,K11,6F
16473,2026-06-13 17:15:13,172.21.27.232,Switch,dead,alive,,,K11,3F
16474,2026-06-13 17:16:39,172.25.47.235,Switch,alive,dead,,,K18,10F
16475,2026-06-13 17:16:41,172.21.36.233,Switch,alive,dead,,,K11,4F
16476,2026-06-13 17:17:35,172.22.60.252,Switch,alive,dead,,,K21,8F
16477,2026-06-13 17:17:46,172.21.61.32,EAP,dead,alive,4800-820,20240527-820,K11,7F
16478,2026-06-13 17:19:11,172.22.91.31,EAP,alive,dead,FE09-C51,EQP,K22,5F
16479,2026-06-13 17:19:11,172.22.91.250,Switch,dead,alive,,,K22,5F
16480,2026-06-13 17:31:40,172.25.47.235,Switch,dead,alive,,,K18,10F
16481,2026-06-13 17:31:42,172.21.36.233,Switch,dead,alive,,,K11,4F
16482,2026-06-13 17:33:56,172.21.70.247,Switch,dead,alive,,,K11,8F
16483,2026-06-13 17:34:13,172.22.91.32,EAP,dead,alive,FE09-C52,EQP,K22,5F
16484,2026-06-13 17:34:13,172.22.91.250,Switch,alive,dead,,,K22,5F
16485,2026-06-13 17:34:33,172.22.100.247,Switch,dead,alive,,,K22,8F
16486,2026-06-13 17:34:41,172.22.66.251,Switch,dead,alive,,,K21,9F
16487,2026-06-13 17:45:31,172.21.28.253,Switch,dead,alive,,,K11,3F
16488,2026-06-13 17:48:27,172.21.46.3,EAP,dead,alive,,,K11,5F
16489,2026-06-13 17:48:57,172.21.70.247,Switch,alive,dead,,,K11,8F
16490,2026-06-13 17:49:15,172.22.91.32,EAP,alive,dead,FE09-C52,EQP,K22,5F
16491,2026-06-13 17:49:35,172.22.100.247,Switch,alive,dead,,,K22,8F
16492,2026-06-13 17:49:38,172.22.66.251,Switch,alive,dead,,,K21,9F
16493,2026-06-13 17:54:05,172.25.41.1,EAP,alive,dead,20220920-W01,20220920-W01,歲修,歲修表單
16494,2026-06-13 18:00:16,172.25.35.5,EAP,dead,alive,,,K18,8F
16495,2026-06-13 18:00:31,172.21.28.253,Switch,alive,dead,,,K11,3F
16496,2026-06-13 18:00:47,172.21.29.233,Switch,alive,dead,,,K11,3F
16497,2026-06-13 18:02:57,172.25.53.9,EAP,dead,alive,,,K18,11F
16498,2026-06-13 18:02:57,172.25.53.22,EAP,dead,alive,,,K18,11F
16499,2026-06-13 18:03:24,172.21.68.231,Switch,alive,dead,,,K11,8F
16500,2026-06-13 18:03:28,172.21.46.3,EAP,alive,dead,,,K11,5F
16501,2026-06-13 18:04:06,172.25.41.1,EAP,dead,alive,20220920-W01,20220920-W01,歲修,歲修表單
16502,2026-06-13 18:04:14,172.22.91.2,EAP,dead,alive,,,K22,5F
16503,2026-06-13 18:04:14,172.22.91.250,Switch,dead,alive,,,K22,5F
16504,2026-06-13 18:04:14,172.21.76.234,Switch,dead,alive,,,K11,9F
16505,2026-06-13 18:04:14,172.21.76.253,Switch,dead,alive,,,K11,9F
16506,2026-06-13 18:15:16,172.25.35.5,EAP,alive,dead,,,K18,8F
16507,2026-06-13 18:15:47,172.21.29.233,Switch,dead,alive,,,K11,3F
16508,2026-06-13 18:17:02,172.21.37.232,Switch,alive,dead,,,K11,4F
16509,2026-06-13 18:17:02,172.21.37.233,Switch,alive,dead,,,K11,4F
16510,2026-06-13 18:17:16,172.22.30.33,EAP,dead,alive,,,K21,5F
16511,2026-06-13 18:17:27,172.21.44.232,Switch,alive,dead,,,K11,5F
16512,2026-06-13 18:17:27,172.21.44.234,Switch,alive,dead,,,K11,5F
16513,2026-06-13 18:17:58,172.25.53.9,EAP,alive,dead,,,K18,11F
16514,2026-06-13 18:17:58,172.25.53.22,EAP,alive,dead,,,K18,11F
16515,2026-06-13 18:18:14,172.22.62.239,Switch,alive,dead,,,K21,8F
16516,2026-06-13 18:18:25,172.21.68.231,Switch,dead,alive,,,K11,8F
16517,2026-06-13 18:18:44,172.22.89.3,EAP,dead,alive,,,K22,5F
16518,2026-06-13 18:19:15,172.21.76.234,Switch,alive,dead,,,K11,9F
16519,2026-06-13 18:19:15,172.21.76.253,Switch,alive,dead,,,K11,9F
16520,2026-06-13 18:19:16,172.22.91.2,EAP,alive,dead,,,K22,5F
16521,2026-06-13 18:19:16,172.22.91.250,Switch,alive,dead,,,K22,5F
16522,2026-06-13 18:24:03,10.16.134.143,EAP,alive,dead,,20231027-W01,其他,其他
16523,2026-06-13 18:32:00,172.21.37.231,Switch,alive,dead,,,K11,4F
16524,2026-06-13 18:32:00,172.21.37.232,Switch,dead,alive,,,K11,4F
16525,2026-06-13 18:32:00,172.21.37.233,Switch,dead,alive,,,K11,4F
16526,2026-06-13 18:32:16,172.22.30.33,EAP,alive,dead,,,K21,5F
16527,2026-06-13 18:32:25,172.21.44.232,Switch,dead,alive,,,K11,5F
16528,2026-06-13 18:32:25,172.21.44.234,Switch,dead,alive,,,K11,5F
16529,2026-06-13 18:33:14,172.22.62.239,Switch,dead,alive,,,K21,8F
16530,2026-06-13 18:33:42,172.22.89.3,EAP,alive,dead,,,K22,5F
16531,2026-06-13 18:34:14,172.22.91.3,EAP,dead,alive,,,K22,5F
16532,2026-06-13 18:34:46,172.21.78.246,Switch,dead,alive,,,K11,9F
16533,2026-06-13 18:47:02,172.21.37.231,Switch,dead,alive,,,K11,4F
16534,2026-06-13 18:47:24,172.25.50.28,EAP,dead,alive,,,K18,10F
16535,2026-06-13 18:49:14,172.22.91.3,EAP,alive,dead,,,K22,5F
16536,2026-06-13 18:49:46,172.21.78.246,Switch,alive,dead,,,K11,9F
16537,2026-06-13 19:02:02,172.21.37.231,Switch,alive,dead,,,K11,4F
16538,2026-06-13 19:02:24,172.25.50.28,EAP,alive,dead,,,K18,10F
16539,2026-06-13 19:03:16,172.21.67.243,Switch,dead,alive,,,K11,8F
16540,2026-06-13 19:03:23,172.25.55.248,Switch,dead,alive,,,K18,11F
16541,2026-06-13 19:03:25,172.22.88.37,EAP,dead,alive,2936-T02F,AOI,K22,5F
16542,2026-06-13 19:03:36,172.21.69.232,Switch,alive,dead,,,K11,8F
16543,2026-06-13 19:03:57,172.21.70.233,Switch,alive,dead,,,K11,8F
16544,2026-06-13 19:03:57,172.21.70.237,Switch,alive,dead,,,K11,8F
16545,2026-06-13 19:04:25,172.21.54.31,EAP,dead,alive,2800-K11,EQP,K11,6F
16546,2026-06-13 19:16:59,172.21.37.231,Switch,dead,alive,,,K11,4F
16547,2026-06-13 19:18:15,172.21.67.243,Switch,alive,dead,,,K11,8F
16548,2026-06-13 19:18:21,172.25.55.26,EAP,dead,alive,3418-TEMPD-1,IP Cam,K18,11F
16549,2026-06-13 19:18:21,172.25.55.248,Switch,alive,dead,,,K18,11F
16550,2026-06-13 19:18:27,172.22.88.37,EAP,alive,dead,2936-T02F,AOI,K22,5F
16551,2026-06-13 19:18:35,172.21.69.232,Switch,dead,alive,,,K11,8F
16552,2026-06-13 19:18:44,172.22.89.28,EAP,dead,alive,,,K22,5F
16553,2026-06-13 19:18:44,172.22.89.35,EAP,dead,alive,,,K22,5F
16554,2026-06-13 19:18:56,172.21.70.231,Switch,alive,dead,,,K11,8F
16555,2026-06-13 19:18:56,172.21.70.232,Switch,alive,dead,,,K11,8F
16556,2026-06-13 19:18:56,172.21.70.233,Switch,dead,alive,,,K11,8F
16557,2026-06-13 19:18:56,172.21.70.237,Switch,dead,alive,,,K11,8F
16558,2026-06-13 19:18:56,172.21.70.238,Switch,alive,dead,,,K11,8F
16559,2026-06-13 19:19:13,172.22.179.52,EAP,dead,alive,2900SAA廠商PC,自動搬運 (第一組IP),K25,8F
16560,2026-06-13 19:19:21,172.21.54.31,EAP,alive,dead,2800-K11,EQP,K11,6F
16561,2026-06-13 19:19:35,172.22.100.21,EAP,dead,alive,,,K22,8F
16562,2026-06-13 19:31:27,172.22.27.47,EAP,dead,alive,,,K21,5F
16563,2026-06-13 19:32:02,172.21.37.234,Switch,alive,dead,,,K11,4F
16564,2026-06-13 19:33:24,172.25.55.26,EAP,alive,dead,3418-TEMPD-1,IP Cam,K18,11F
16565,2026-06-13 19:33:42,172.22.89.28,EAP,alive,dead,,,K22,5F
16566,2026-06-13 19:33:42,172.22.89.35,EAP,alive,dead,,,K22,5F
16567,2026-06-13 19:33:57,172.21.70.231,Switch,dead,alive,,,K11,8F
16568,2026-06-13 19:33:57,172.21.70.232,Switch,dead,alive,,,K11,8F
16569,2026-06-13 19:33:57,172.21.70.238,Switch,dead,alive,,,K11,8F
16570,2026-06-13 19:34:06,172.21.61.1,EAP,dead,alive,3910_EAP,,歲修,歲修表單
16571,2026-06-13 19:34:14,172.22.179.52,EAP,alive,dead,2900SAA廠商PC,自動搬運 (第一組IP),K25,8F
16572,2026-06-13 19:34:34,172.22.100.21,EAP,alive,dead,,,K22,8F
16573,2026-06-13 19:36:01,172.22.105.232,Switch,alive,dead,,,K22,9F
16574,2026-06-13 19:44:06,172.21.61.1,EAP,alive,dead,3910_EAP,,歲修,歲修表單
16575,2026-06-13 19:46:27,172.22.27.47,EAP,alive,dead,,,K21,5F
16576,2026-06-13 19:47:00,172.21.37.234,Switch,dead,alive,,,K11,4F
16577,2026-06-13 19:47:25,172.21.44.31,EAP,dead,alive,,,K11,5F
16578,2026-06-13 19:49:15,172.21.76.35,EAP,dead,alive,3435-K10_EAP,,K11,9F
16579,2026-06-13 19:51:03,172.22.105.232,Switch,dead,alive,,,K22,9F
16580,2026-06-13 20:02:23,172.21.44.31,EAP,alive,dead,,,K11,5F
16581,2026-06-13 20:03:14,172.22.62.231,Switch,alive,dead,,,K21,8F
16582,2026-06-13 20:03:14,172.22.62.232,Switch,alive,dead,,,K21,8F
16583,2026-06-13 20:03:14,172.22.62.235,Switch,alive,dead,,,K21,8F
16584,2026-06-13 20:03:14,172.22.62.240,Switch,alive,dead,,,K21,8F
16585,2026-06-13 20:03:38,172.21.69.28,EAP,dead,alive,3800-T25_AOI,AOI,K11,8F
16586,2026-06-13 20:16:27,172.22.27.13,EAP,dead,alive,2900-C04F_EAP,,K21,5F
16587,2026-06-13 20:17:02,172.21.37.232,Switch,alive,dead,,,K11,4F
16588,2026-06-13 20:17:02,172.21.37.234,Switch,alive,dead,,,K11,4F
16589,2026-06-13 20:17:16,172.22.30.234,Switch,alive,dead,,,K21,5F
16590,2026-06-13 20:17:17,172.21.43.13,EAP,dead,alive,3390_上貨區_1,IPC電腦,K11,5F
16591,2026-06-13 20:18:14,172.22.62.231,Switch,dead,alive,,,K21,8F
16592,2026-06-13 20:18:14,172.22.62.232,Switch,dead,alive,,,K21,8F
16593,2026-06-13 20:18:14,172.22.62.235,Switch,dead,alive,,,K21,8F
16594,2026-06-13 20:18:14,172.22.62.240,Switch,dead,alive,,,K21,8F
16595,2026-06-13 20:18:35,172.21.69.28,EAP,alive,dead,3800-T25_AOI,AOI,K11,8F
16596,2026-06-13 20:19:14,172.21.76.35,EAP,alive,dead,3435-K10_EAP,,K11,9F
16597,2026-06-13 20:31:27,172.22.27.13,EAP,alive,dead,2900-C04F_EAP,,K21,5F
16598,2026-06-13 20:31:43,172.22.28.235,Switch,alive,dead,,,K21,5F
16599,2026-06-13 20:32:02,172.21.37.232,Switch,dead,alive,,,K11,4F
16600,2026-06-13 20:32:02,172.21.37.234,Switch,dead,alive,,,K11,4F
16601,2026-06-13 20:32:14,172.22.30.234,Switch,dead,alive,,,K21,5F
16602,2026-06-13 20:32:17,172.21.43.13,EAP,alive,dead,3390_上貨區_1,IPC電腦,K11,5F
16603,2026-06-13 20:34:15,172.21.76.234,Switch,dead,alive,,,K11,9F
16604,2026-06-13 20:34:26,172.21.54.40,EAP,dead,alive,,,K11,6F
16605,2026-06-13 20:35:16,172.22.102.232,Switch,alive,dead,,,K22,8F
16606,2026-06-13 20:46:20,172.25.45.40,EAP,dead,alive,,,K18,9F
16607,2026-06-13 20:46:27,172.22.27.48,EAP,dead,alive,2900-T08_EAP,,K21,5F
16608,2026-06-13 20:46:43,172.22.28.235,Switch,dead,alive,,,K21,5F
16609,2026-06-13 20:47:16,172.21.43.249,Switch,dead,alive,,,K11,5F
16610,2026-06-13 20:48:11,172.22.176.36,EAP,dead,alive,,,K25,8F
16611,2026-06-13 20:48:24,172.25.55.16,EAP,dead,alive,3414-TEMPB-3,IP Cam,K18,11F
16612,2026-06-13 20:48:26,172.22.177.252,Switch,dead,alive,,,K25,8F
16613,2026-06-13 20:48:26,172.21.46.28,EAP,dead,alive,2890防呆_Server,2890防呆,K11,5F
16614,2026-06-13 20:48:36,172.21.69.5,EAP,dead,alive,3800_EAP,,K11,8F
16615,2026-06-13 20:49:15,172.21.76.234,Switch,alive,dead,,,K11,9F
16616,2026-06-13 20:49:22,172.21.54.40,EAP,alive,dead,,,K11,6F
16617,2026-06-13 20:50:16,172.22.102.232,Switch,dead,alive,,,K22,8F
16618,2026-06-13 21:01:20,172.25.45.40,EAP,alive,dead,,,K18,9F
16619,2026-06-13 21:01:27,172.22.27.48,EAP,alive,dead,2900-T08_EAP,,K21,5F
16620,2026-06-13 21:02:17,172.21.43.249,Switch,alive,dead,,,K11,5F
16621,2026-06-13 21:03:00,172.25.53.234,Switch,alive,dead,,,K18,11F
16622,2026-06-13 21:03:11,172.22.176.36,EAP,alive,dead,,,K25,8F
16623,2026-06-13 21:03:25,172.25.55.16,EAP,alive,dead,3414-TEMPB-3,IP Cam,K18,11F
16624,2026-06-13 21:03:26,172.22.177.252,Switch,alive,dead,,,K25,8F
16625,2026-06-13 21:03:28,172.21.46.28,EAP,alive,dead,2890防呆_Server,2890防呆,K11,5F
16626,2026-06-13 21:03:36,172.21.69.5,EAP,alive,dead,3800_EAP,,K11,8F
16627,2026-06-13 21:03:42,172.22.89.249,Switch,dead,alive,,,K22,5F
16628,2026-06-13 21:03:59,172.22.178.249,Switch,dead,alive,,,K25,8F
16629,2026-06-13 21:04:00,172.21.52.253,Switch,dead,alive,,,K11,6F
16630,2026-06-13 21:04:46,172.21.78.235,Switch,alive,dead,,,K11,9F
16631,2026-06-13 21:17:57,172.25.53.234,Switch,dead,alive,,,K18,11F
16632,2026-06-13 21:18:16,172.21.67.46,EAP,dead,alive,,,K11,8F
16633,2026-06-13 21:18:42,172.22.89.249,Switch,alive,dead,,,K22,5F
16634,2026-06-13 21:18:59,172.22.178.249,Switch,alive,dead,,,K25,8F
16635,2026-06-13 21:19:01,172.21.52.253,Switch,alive,dead,,,K11,6F
16636,2026-06-13 21:19:14,172.22.179.53,EAP,dead,alive,,,K25,8F
16637,2026-06-13 21:19:46,172.21.78.235,Switch,dead,alive,,,K11,9F
16638,2026-06-13 21:33:16,172.21.67.46,EAP,alive,dead,,,K11,8F
16639,2026-06-13 21:33:57,172.21.70.231,Switch,alive,dead,,,K11,8F
16640,2026-06-13 21:33:59,172.22.178.247,Switch,dead,alive,,,K25,8F
16641,2026-06-13 21:34:12,172.21.53.39,EAP,dead,alive,,,K11,6F
16642,2026-06-13 21:34:14,172.22.179.5,EAP,dead,alive,,,K25,8F
16643,2026-06-13 21:34:14,172.22.179.53,EAP,alive,dead,,,K25,8F
16644,2026-06-13 21:34:24,172.21.54.238,Switch,dead,alive,,,K11,6F
16645,2026-06-13 21:47:25,172.21.44.5,EAP,dead,alive,,,K11,5F
16646,2026-06-13 21:48:23,172.25.55.34,EAP,dead,alive,3418-TEMPF-3,IP Cam,K18,11F
16647,2026-06-13 21:48:42,172.22.89.8,EAP,dead,alive,,,K22,5F
16648,2026-06-13 21:48:57,172.21.70.231,Switch,dead,alive,,,K11,8F
16649,2026-06-13 21:48:57,172.21.70.235,Switch,alive,dead,,,K11,8F
16650,2026-06-13 21:48:59,172.22.178.247,Switch,alive,dead,,,K25,8F
16651,2026-06-13 21:49:12,172.21.53.39,EAP,alive,dead,,,K11,6F
16652,2026-06-13 21:49:14,172.22.179.5,EAP,alive,dead,,,K25,8F
16653,2026-06-13 21:49:15,172.21.76.231,Switch,alive,dead,,,K11,9F
16654,2026-06-13 21:49:24,172.21.54.238,Switch,alive,dead,,,K11,6F
16655,2026-06-13 22:02:27,172.21.44.5,EAP,alive,dead,,,K11,5F
16656,2026-06-13 22:03:23,172.25.55.28,EAP,dead,alive,3418-TEMPD-3,IP Cam,K18,11F
16657,2026-06-13 22:03:23,172.25.55.34,EAP,alive,dead,3418-TEMPF-3,IP Cam,K18,11F
16658,2026-06-13 22:03:33,172.22.63.235,Switch,alive,dead,,,K21,8F
16659,2026-06-13 22:03:43,172.22.89.8,EAP,alive,dead,,,K22,5F
16660,2026-06-13 22:03:57,172.21.70.235,Switch,dead,alive,,,K11,8F
16661,2026-06-13 22:04:02,172.21.52.250,Switch,dead,alive,,,K11,6F
16662,2026-06-13 22:04:14,172.22.179.28,EAP,dead,alive,,,K25,8F
16663,2026-06-13 22:04:15,172.21.76.231,Switch,dead,alive,,,K11,9F
16664,2026-06-13 22:04:15,172.21.76.242,Switch,dead,alive,,,K11,9F
16665,2026-06-13 22:04:39,172.22.100.30,EAP,alive,dead,2890-A78_防錯料系統,過帳PC,K22,8F
16666,2026-06-13 22:04:46,172.21.78.237,Switch,dead,alive,,,K11,9F
16667,2026-06-13 22:04:47,172.22.182.241,Switch,dead,alive,,,K25,9F
16668,2026-06-13 22:18:23,172.25.55.28,EAP,alive,dead,3418-TEMPD-3,IP Cam,K18,11F
16669,2026-06-13 22:18:33,172.22.63.235,Switch,dead,alive,,,K21,8F
16670,2026-06-13 22:18:40,172.22.89.13,EAP,dead,alive,3390東捷廠商 PC,自動搬運,K22,5F
16671,2026-06-13 22:19:00,172.21.52.250,Switch,alive,dead,,,K11,6F
16672,2026-06-13 22:19:14,172.22.179.28,EAP,alive,dead,,,K25,8F
16673,2026-06-13 22:19:15,172.21.76.242,Switch,alive,dead,,,K11,9F
16674,2026-06-13 22:19:31,172.22.100.30,EAP,dead,alive,2890-A78_防錯料系統,過帳PC,K22,8F
16675,2026-06-13 22:19:46,172.21.78.232,Switch,alive,dead,,,K11,9F
16676,2026-06-13 22:19:46,172.21.78.233,Switch,alive,dead,,,K11,9F
16677,2026-06-13 22:19:46,172.21.78.237,Switch,alive,dead,,,K11,9F
16678,2026-06-13 22:19:47,172.22.182.241,Switch,alive,dead,,,K25,9F
16679,2026-06-13 22:31:27,172.22.27.44,EAP,dead,alive,,,K21,5F
16680,2026-06-13 22:33:42,172.22.89.13,EAP,alive,dead,3390東捷廠商 PC,自動搬運,K22,5F
16681,2026-06-13 22:34:14,172.22.91.18,EAP,dead,alive,,,K22,5F
16682,2026-06-13 22:34:14,172.22.179.29,EAP,dead,alive,,,K25,8F
16683,2026-06-13 22:34:15,172.21.76.231,Switch,alive,dead,,,K11,9F
16684,2026-06-13 22:34:15,172.21.76.233,Switch,alive,dead,,,K11,9F
16685,2026-06-13 22:34:46,172.21.78.232,Switch,dead,alive,,,K11,9F
16686,2026-06-13 22:34:46,172.21.78.233,Switch,dead,alive,,,K11,9F
16687,2026-06-13 22:34:47,172.22.182.39,EAP,dead,alive,,,K25,9F
16688,2026-06-13 22:46:27,172.22.27.44,EAP,alive,dead,,,K21,5F
16689,2026-06-13 22:47:58,172.21.45.17,EAP,dead,alive,Dry Room_3,中控2,K11,5F
16690,2026-06-13 22:49:00,172.25.58.15,EAP,dead,alive,WIP-MSTK2880,震動,K18,11F
16691,2026-06-13 22:49:14,172.22.91.18,EAP,alive,dead,,,K22,5F
16692,2026-06-13 22:49:14,172.22.179.29,EAP,alive,dead,,,K25,8F
16693,2026-06-13 22:49:15,172.21.76.231,Switch,dead,alive,,,K11,9F
16694,2026-06-13 22:49:15,172.21.76.233,Switch,dead,alive,,,K11,9F
16695,2026-06-13 22:49:47,172.22.182.39,EAP,alive,dead,,,K25,9F
16696,2026-06-13 23:02:58,172.21.45.17,EAP,alive,dead,Dry Room_3,中控2,K11,5F
16697,2026-06-13 23:03:23,172.22.88.23,EAP,dead,alive,2890 Feeder 防錯料,Server,K22,5F
16698,2026-06-13 23:04:00,172.25.58.15,EAP,alive,dead,WIP-MSTK2880,震動,K18,11F
16699,2026-06-13 23:04:55,172.22.183.240,Switch,dead,alive,,,K25,9F
16700,2026-06-13 23:18:25,172.22.88.23,EAP,alive,dead,2890 Feeder 防錯料,Server,K22,5F
16701,2026-06-13 23:18:36,172.21.69.2,EAP,dead,alive,,,K11,8F
16702,2026-06-13 23:18:42,172.22.89.38,EAP,dead,alive,,,K22,5F
16703,2026-06-13 23:18:42,172.22.89.246,Switch,dead,alive,,,K22,5F
16704,2026-06-13 23:19:26,172.21.54.35,EAP,dead,alive,,,K11,6F
16705,2026-06-13 23:19:27,172.22.180.38,EAP,dead,alive,,,K25,9F
16706,2026-06-13 23:19:57,172.22.183.240,Switch,alive,dead,,,K25,9F
16707,2026-06-13 23:31:43,172.22.28.9,EAP,dead,alive,2845-A07,EQP,K21,5F
16708,2026-06-13 23:33:26,172.21.46.246,Switch,dead,alive,,,K11,5F
16709,2026-06-13 23:33:26,172.22.177.243,Switch,dead,alive,,,K25,8F
